t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
976796,2911,2739,2965,2629,2459,0,0,0,0,0,0,0,0,3
976830,2894,2734,2961,2618,2442,0,0,0,0,0,0,0,0,3
976841,2912,2741,2963,2619,2448,0,0,0,0,0,0,0,0,3
976875,2908,2738,2962,2625,2447,0,0,0,0,0,0,0,0,3
976886,2903,2737,2961,2624,2449,0,0,0,0,0,0,0,0,3
976920,2895,2731,2959,2618,2440,0,0,0,0,0,0,0,0,3
976931,2903,2749,2969,2609,2454,0,0,0,0,0,0,0,0,3
976965,2905,2744,2976,2630,2453,0,0,0,0,0,0,0,0,3
976976,2912,2742,2964,2616,2442,0,0,0,0,0,0,0,0,3
977010,2900,2743,2967,2623,2459,0,0,0,0,0,0,0,0,3
977021,2898,2745,2958,2624,2452,0,0,0,0,0,0,0,0,3
977055,2912,2741,2966,2613,2462,0,0,0,0,0,0,0,0,3
977066,2908,2740,2976,2623,2455,0,0,0,0,0,0,0,0,3
977100,2890,2733,2961,2611,2447,0,0,0,0,0,0,0,0,3
977111,2905,2742,2963,2628,2460,0,0,0,0,0,0,0,0,3
977145,2909,2735,2962,2615,2442,0,0,0,0,0,0,0,0,3
977156,2905,2748,2966,2622,2463,0,0,0,0,0,0,0,0,3
977190,2902,2744,2966,2623,2460,0,0,0,0,0,0,0,0,3
977201,2907,2741,2969,2623,2446,0,0,0,0,0,0,0,0,3
977235,2913,2741,2961,2627,2445,0,0,0,0,0,0,0,0,3
977246,2908,2740,2959,2615,2453,0,0,0,0,0,0,0,0,3
977280,2912,2733,2960,2624,2451,0,0,0,0,0,0,0,0,3
977291,2905,2731,2969,2610,2447,0,0,0,0,0,0,0,0,3
977325,2903,2736,2962,2614,2447,0,0,0,0,0,0,0,0,3
977336,2908,2747,2964,2615,2451,0,0,0,0,0,0,0,0,3
977370,2906,2742,2966,2614,2441,0,0,0,0,0,0,0,0,3
977416,2901,2735,2966,2625,2460,0,0,0,0,0,0,0,0,3
977426,2908,2735,2964,2619,2453,0,0,0,0,0,0,0,0,3
977460,2907,2742,2959,2618,2458,0,0,0,0,0,0,0,0,3
977471,2904,2734,2963,2618,2452,0,0,0,0,0,0,0,0,3
977505,2908,2733,2968,2619,2455,0,0,0,0,0,0,0,0,3
977516,2908,2739,2968,2624,2462,0,0,0,0,0,0,0,0,3
977550,2905,2741,2965,2618,2463,0,0,0,0,0,0,0,0,3
977561,2903,2737,2961,2616,2454,0,0,0,0,0,0,0,0,3
977595,2899,2738,2968,2620,2465,0,0,0,0,0,0,0,0,3
977606,2908,2741,2965,2622,2447,0,0,0,0,0,0,0,0,3
977640,2898,2735,2956,2624,2450,0,0,0,0,0,0,0,0,3
977651,2904,2738,2968,2618,2444,0,0,0,0,0,0,0,0,3
977685,2910,2742,2965,2620,2448,0,0,0,0,0,0,0,0,3
977731,2902,2740,2960,2625,2454,0,0,0,0,0,0,0,0,3
977741,2908,2739,2964,2624,2458,0,0,0,0,0,0,0,0,3
977775,2901,2740,2960,2611,2449,0,0,0,0,0,0,0,0,3
977786,2902,2735,2967,2613,2448,0,0,0,0,0,0,0,0,3
977820,2914,2738,2971,2607,2449,0,0,0,0,0,0,0,0,3
977831,2904,2739,2965,2619,2448,0,0,0,0,0,0,0,0,3
977865,2909,2734,2962,2621,2457,0,0,0,0,0,0,0,0,3
977876,2903,2734,2959,2614,2446,0,0,0,0,0,0,0,0,3
977911,2903,2731,2956,2622,2433,0,0,0,0,0,0,0,0,3
977922,2908,2752,2961,2628,2472,0,0,0,0,0,0,0,0,3
978000,2905,2737,2962,2617,2453,0,0,0,0,0,0,0,0,3
978011,2904,2741,2958,2626,2461,0,0,0,0,0,0,0,0,3
978045,2906,2743,2963,2619,2452,0,0,0,0,0,0,0,0,3
978056,2915,2745,2961,2626,2457,0,0,0,0,0,0,0,0,3
978090,2911,2737,2961,2615,2467,0,0,0,0,0,0,0,0,3
978101,2895,2742,2966,2621,2457,0,0,0,0,0,0,0,0,3
978135,2916,2736,2964,2618,2448,0,0,0,0,0,0,0,0,3
978146,2907,2752,2966,2624,2452,0,0,0,0,0,0,0,0,3
978180,2905,2744,2961,2617,2445,0,0,0,0,0,0,0,0,3
978191,2908,2738,2965,2618,2449,0,0,0,0,0,0,0,0,3
978225,2904,2734,2957,2617,2448,0,0,0,0,0,0,0,0,3
978236,2911,2741,2967,2632,2447,0,0,0,0,0,0,0,0,3
978270,2902,2727,2960,2614,2452,0,0,0,0,0,0,0,0,3
978281,2909,2731,2958,2627,2456,0,0,0,0,0,0,0,0,3
978315,2913,2738,2963,2611,2464,0,0,0,0,0,0,0,0,3
978361,2907,2740,2972,2632,2455,0,0,0,0,0,0,0,0,3
978371,2909,2730,2959,2632,2457,0,0,0,0,0,0,0,0,3
978405,2910,2740,2964,2619,2452,0,0,0,0,0,0,0,0,3
978416,2895,2737,2964,2615,2458,0,0,0,0,0,0,0,0,3
