t_ms,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,Sign
503447,2796,1778,2473,2566,2312,0,0,0,0,0,0,0,0,A
503482,2787,1772,2490,2565,2333,0,0,0,0,0,0,0,0,A
503492,2793,1792,2483,2562,2334,0,0,0,0,0,0,0,0,A
503527,2795,1783,2465,2581,2328,0,0,0,0,0,0,0,0,A
503537,2792,1788,2481,2573,2335,0,0,0,0,0,0,0,0,A
503572,2787,1789,2469,2559,2352,0,0,0,0,0,0,0,0,A
503582,2796,1765,2468,2563,2335,0,0,0,0,0,0,0,0,A
503617,2788,1785,2484,2559,2331,0,0,0,0,0,0,0,0,A
503627,2789,1793,2475,2559,2337,0,0,0,0,0,0,0,0,A
503662,2794,1781,2482,2562,2313,0,0,0,0,0,0,0,0,A
503672,2797,1783,2482,2569,2341,0,0,0,0,0,0,0,0,A
503707,2791,1776,2474,2573,2333,0,0,0,0,0,0,0,0,A
503717,2788,1779,2477,2567,2331,0,0,0,0,0,0,0,0,A
503752,2779,1767,2469,2562,2335,0,0,0,0,0,0,0,0,A
503762,2791,1769,2472,2569,2335,0,0,0,0,0,0,0,0,A
503797,2783,1775,2463,2570,2325,0,0,0,0,0,0,0,0,A
503807,2792,1782,2489,2568,2323,0,0,0,0,0,0,0,0,A
503842,2800,1783,2485,2576,2337,0,0,0,0,0,0,0,0,A
503852,2788,1776,2475,2567,2305,0,0,0,0,0,0,0,0,A
503887,2790,1784,2479,2571,2337,0,0,0,0,0,0,0,0,A
503897,2785,1780,2468,2569,2327,0,0,0,0,0,0,0,0,A
503932,2775,1798,2481,2565,2305,0,0,0,0,0,0,0,0,A
503942,2794,1775,2473,2569,2336,0,0,0,0,0,0,0,0,A
503977,2792,1773,2485,2576,2324,0,0,0,0,0,0,0,0,A
503987,2793,1781,2488,2571,2344,0,0,0,0,0,0,0,0,A
504022,2792,1761,2469,2568,2338,0,0,0,0,0,0,0,0,A
504032,2788,1792,2479,2571,2350,0,0,0,0,0,0,0,0,A
504067,2785,1779,2484,2569,2341,0,0,0,0,0,0,0,0,A
504077,2790,1781,2483,2565,2323,0,0,0,0,0,0,0,0,A
504112,2781,1786,2475,2563,2328,0,0,0,0,0,0,0,0,A
504122,2789,1783,2476,2563,2326,0,0,0,0,0,0,0,0,A
504157,2791,1776,2480,2563,2333,0,0,0,0,0,0,0,0,A
504167,2792,1779,2471,2569,2327,0,0,0,0,0,0,0,0,A
504202,2789,1782,2482,2568,2318,0,0,0,0,0,0,0,0,A
504212,2795,1789,2483,2572,2333,0,0,0,0,0,0,0,0,A
504247,2792,1771,2487,2561,2332,0,0,0,0,0,0,0,0,A
504257,2794,1781,2475,2572,2336,0,0,0,0,0,0,0,0,A
504292,2806,1783,2492,2571,2339,0,0,0,0,0,0,0,0,A
504302,2795,1784,2475,2569,2330,0,0,0,0,0,0,0,0,A
504337,2795,1770,2476,2567,2333,0,0,0,0,0,0,0,0,A
504347,2785,1781,2482,2559,2325,0,0,0,0,0,0,0,0,A
504382,2786,1772,2472,2567,2349,0,0,0,0,0,0,0,0,A
504392,2794,1786,2486,2577,2341,0,0,0,0,0,0,0,0,A
504427,2791,1777,2479,2567,2338,0,0,0,0,0,0,0,0,A
504437,2792,1811,2477,2571,2331,0,0,0,0,0,0,0,0,A
504472,2798,1786,2477,2561,2334,0,0,0,0,0,0,0,0,A
504482,2798,1780,2481,2559,2326,0,0,0,0,0,0,0,0,A
504517,2788,1784,2483,2564,2335,0,0,0,0,0,0,0,0,A
504527,2789,1787,2479,2569,2331,0,0,0,0,0,0,0,0,A
504562,2792,1779,2480,2558,2331,0,0,0,0,0,0,0,0,A
504572,2792,1765,2491,2576,2333,0,0,0,0,0,0,0,0,A
504607,2784,1774,2482,2567,2333,0,0,0,0,0,0,0,0,A
504617,2791,1778,2471,2577,2329,0,0,0,0,0,0,0,0,A
504652,2788,1778,2484,2562,2314,0,0,0,0,0,0,0,0,A
504662,2787,1782,2480,2566,2322,0,0,0,0,0,0,0,0,A
